intervention,phase,ct_id,pmid
intervention16,phase 1/phase 2,nct00374985,23394629
intervention16,phase 1/phase 2,nct01716949,33805731
intervention16,phase 1/phase 2,nct03507244,32733606
intervention16,phase 1/phase 2,nct02567799,28489488
intervention16,phase 1/phase 2,nct02275286,32077895
intervention16,phase 1/phase 2,nct02275286,31143880
intervention16,phase 1/phase 2,nct02010567,30858085
intervention16,phase 1/phase 2,nct02010567,27784746
intervention16,phase 1,nct03641547,32571298
intervention16,phase 1,nct02598687,27535748
intervention16,phase 1,nct00455572,26309191
intervention16,phase 1,nct01557114,32819972
intervention16,phase 1,nct02303990,30318516
intervention16,phase 1,nct03028766,32184305
intervention16,phase 1,nct00789763,24416138
intervention16,phase 1,nct03916510,32532291
intervention16,phase 1,nct02560636,30012528
intervention16,phase 1,nct01737008,25937431
intervention16,phase 1,nct01621217,26597443
intervention16,phase 2,nct01554059,25952796
intervention16,phase 2,nct01390948,31419298
intervention16,phase 2,nct01390948,29412784
intervention16,phase 2,nct01390948,30819765
intervention16,phase 2,nct01390948,29763623
intervention16,phase 2,nct01282450,22982655
intervention16,phase 2,nct00813943,26786929
intervention16,phase 2,nct00334594,26538423
intervention16,phase 2,nct00334594,31212997
intervention16,phase 2,nct01590355,31416685
intervention16,phase 2,nct01590355,23514246
intervention16,phase 2,nct02437071,33416261
intervention16,phase 2,nct00667342,24637635
intervention16,phase 2,nct01787006,32533228
intervention16,phase 2,nct03044626,31703637
intervention16,phase 2,nct01860638,30266892
intervention16,phase 2,nct01860638,24947255
intervention16,phase 2,nct00449657,24246506
intervention16,phase 2,nct00909987,25209376
intervention16,phase 2,nct01142778,25456368
intervention16,phase 2,nct01142778,33205032
intervention16,phase 2,nct00197444,19930599
intervention16,phase 2,nct02353858,33741467
intervention16,phase 2,nct03385226,33072126
intervention16,phase 3,nct01450449,26392096
intervention16,phase 3,nct00030771,26275735
intervention16,phase 3,nct00689221,25163906
intervention16,phase 3,nct00689221,26786929
intervention16,phase 3,nct00115700,29975623
intervention16,phase 3,nct02394132,30105052
intervention16,phase 3,nct00686114,32958820
intervention16,phase 3,nct00003389,23386127
intervention16,phase 3,nct00003389,25897153
intervention16,phase 3,nct00003389,23356491
intervention16,phase 3,nct00003389,23182987
intervention16,phase 3,nct00193895,29537906
intervention16,phase 3,nct01212354,33138837
intervention16,phase 3,nct01212354,28249612
intervention16,phase 3,nct00193882,29248399
intervention16,phase 3,nct00887380,25023199
intervention16,phase 3,nct02459457,30344165
intervention16,phase 3,nct02459457,29435872
intervention16,phase 3,nct00193908,23414763
intervention16,phase 3,nct01915693,34042566
intervention16,phase 3,nct01915693,33610215
intervention16,phase 3,nct01122121,30946523
intervention16,phase 3,nct00287196,26206146
intervention16,phase 3,nct00287196,22575589
intervention16,phase 3,nct00430911,17429084
intervention16,phase 3,nct01507506,30791889
intervention16,phase 3,nct01507506,27502603
intervention16,phase 3,nct01507506,26189058
intervention16,phase 3,nct02633176,32637360
intervention16,phase 2/phase 3,nct01064999,31783766
intervention16,phase 2/phase 3,nct01249352,29179134
intervention13,phase 2,nct01527149,25964296
intervention13,phase 2,nct02742051,29070044
intervention13,phase 2,nct00378534,22133778
intervention13,phase 2,nct00378534,29674506
intervention13,phase 2,nct00545714,30890600
intervention13,phase 2,nct02251548,31208944
intervention13,phase 2,nct02294552,29360184
intervention13,phase 2,nct02294552,31541204
intervention13,phase 2,nct02046070,30460684
intervention13,phase 2,nct02046070,30471652
intervention13,phase 2,nct00908232,25261096
intervention13,phase 2,nct01814046,28395880
intervention13,phase 2,nct00796562,32813874
intervention13,phase 2,nct01719835,29703335
intervention13,phase 2,nct01220128,28176175
intervention13,phase 2,nct01424982,30501869
intervention13,phase 2,nct01424982,26432046
intervention13,phase 2,nct01415882,27702799
intervention13,phase 2,nct03128359,34156440
intervention13,phase 2,nct00792948,29618479
intervention13,phase 2,nct01106950,24719405
intervention13,phase 2,nct00390793,20466853
intervention13,phase 2,nct01036087,29879283
intervention13,phase 2,nct00092222,25331113
intervention13,phase 2,nct00092222,24174627
intervention13,phase 2,nct00923195,23861247
intervention13,phase 2,nct00450801,33735476
intervention13,phase 2,nct00211185,23278639
intervention13,phase 2,nct02132949,29253081
intervention13,phase 2,nct02400567,30307466
intervention13,phase 2,nct00338377,34021033
intervention13,phase 2,nct00338377,21632855
intervention13,phase 2,nct01585428,25823737
intervention13,phase 2,nct00869232,29567784
intervention13,phase 2,nct01319565,25432172
intervention13,phase 2,nct01194791,25974382
intervention13,phase 2,nct01920737,33054114
intervention13,phase 2,nct00001832,22555974
intervention13,phase 2,nct01132807,30049811
intervention13,phase 2,nct00759798,24705492
intervention13,phase 2,nct01878617,33823018
intervention13,phase 2,nct02601313,32242358
intervention13,phase 2,nct02601313,33634729
intervention13,phase 2,nct02601313,33067318
intervention13,phase 2,nct01569204,29133014
intervention13,phase 2,nct00410163,27389174
intervention13,phase 2,nct00410163,21498674
intervention13,phase 2,nct03779854,33049057
intervention13,phase 2,nct00494780,22409295
intervention13,phase 2,nct00958256,28408615
intervention13,phase 2,nct00670748,25432172
intervention13,phase 2,nct01040871,26232170
intervention13,phase 2,nct00284271,20551376
intervention13,phase 2,nct02427620,29785709
intervention13,phase 2,nct00134017,20124511
intervention13,phase 2,nct02499367,32436923
intervention13,phase 2,nct00133991,22835045
intervention13,phase 2,nct02698891,32330102
intervention13,phase 2,nct00861705,25092775
intervention13,phase 2,nct00446030,24860718
intervention13,phase 2,nct00509288,23861247
intervention13,phase 2,nct01724866,29573207
intervention13,phase 2,nct03192059,31138229
intervention13,phase 2,nct01004497,26951627
intervention13,phase 2,nct00290433,26260306
intervention13,phase 2,nct01008150,31796073
intervention13,phase 2,nct01008150,24077916
intervention13,phase 2,nct01205503,25909710
intervention13,phase 2,nct01883323,30747243
intervention13,phase 2,nct00490529,32558897
intervention13,phase 2,nct00513604,22555974
intervention13,phase 2,nct00513604,23650429
intervention13,phase 2,nct01856192,29531316
intervention13,phase 2,nct01024010,27570087
intervention13,phase 2,nct01024010,24431228
intervention13,phase 2,nct00878254,33735476
intervention13,phase 2,nct00070018,25395425
intervention13,phase 2,nct01963481,29124456
intervention13,phase 2,nct02685059,33199511
intervention13,phase 2,nct02685059,31095287
intervention13,phase 2,nct02685059,32450725
intervention13,phase 2,nct00425516,25637380
intervention13,phase 2,nct02666898,33167024
intervention13,phase 2,nct02666898,31324600
intervention13,phase 2,nct00278161,21756035
intervention13,phase 2,nct00203502,28045923
intervention13,phase 2,nct00203502,24577164
intervention13,phase 2,nct00203502,23563210
intervention13,phase 2,nct00946023,26183076
intervention13,phase 2,nct01338987,29248669
intervention13,phase 2,nct01341262,21900189
intervention13,phase 2,nct01174121,24812403
intervention13,phase 2,nct03610490,31401903
intervention13,phase 2,nct01363128,32589978
intervention13,phase 2,nct03164993,32576225
intervention13,phase 2,nct03409198,32620163
intervention13,phase 2,nct01370772,27783363
intervention13,phase 2,nct01370772,28126961
intervention13,phase 2,nct02853318,33211063
intervention13,phase 2,nct00399529,25116755
intervention13,phase 2,nct00455533,27312051
intervention13,phase 2,nct00559845,23642526
intervention13,phase 2,nct00038610,25682595
intervention13,phase 2,nct00773695,30497530
intervention13,phase 2,nct00773695,28042070
intervention13,phase 2,nct02597062,32807717
intervention13,phase 2,nct02597062,33650179
intervention13,phase 2,nct01181258,29218366
intervention13,phase 2,nct02208037,30824040
intervention13,phase 2,nct01222715,31513481
intervention13,phase 2,nct02161692,25344361
intervention13,phase 2,nct01145209,33653216
intervention13,phase 2,nct02609386,32738599
intervention13,phase 2,nct01705691,26126970
intervention13,phase 2,nct01903330,25865468
intervention13,phase 2,nct01516307,32718986
intervention13,phase 2,nct03248427,31838010
intervention13,phase 2,nct01670500,32097092
intervention13,early phase 1,nct00510367,25547133
intervention13,phase 3,nct00093795,23940225
intervention13,phase 3,nct00789581,28508185
intervention13,phase 3,nct03126916,34028986
intervention13,phase 3,nct02345850,31106295
intervention13,phase 3,nct00412360,25354103
intervention13,phase 3,nct00281918,33730841
intervention13,phase 3,nct00281918,29255066
intervention13,phase 3,nct00281918,26486789
intervention13,phase 3,nct00281918,24652989
intervention13,phase 3,nct00281918,24916506
intervention13,phase 3,nct00281918,24797299
intervention13,phase 3,nct00281918,33131249
intervention13,phase 3,nct00281918,21139079
intervention13,phase 3,nct00281918,32735048
intervention13,phase 3,nct00281918,20888994
intervention13,phase 3,nct00281918,27471619
intervention13,phase 3,nct00281918,26315931
intervention13,phase 3,nct00054587,22049088
intervention13,phase 3,nct00054587,26101239
intervention13,phase 3,nct01275677,31821109
intervention13,phase 3,nct01026116,33822134
intervention13,phase 3,nct01985724,27502729
intervention13,phase 3,nct00813150,28905189
intervention13,phase 3,nct01049425,28664507
intervention13,phase 3,nct01049425,32408905
intervention13,phase 3,nct01049425,30785826
intervention13,phase 3,nct01049425,26926676
intervention13,phase 3,nct00135499,27282998
intervention13,phase 3,nct00135499,26373676
intervention13,phase 3,nct00950300,30998824
intervention13,phase 3,nct00950300,22884505
intervention13,phase 3,nct00950300,25403587
intervention13,phase 3,nct00950300,28648618
intervention13,phase 3,nct00950300,25070545
intervention13,phase 3,nct00021255,21991949
intervention13,phase 3,nct00021255,27573653
intervention13,phase 3,nct00103285,26590194
intervention13,phase 3,nct00103285,29284596
intervention13,phase 3,nct00103285,23678006
intervention13,phase 3,nct00115700,29975623
intervention13,phase 3,nct00513292,28453704
intervention13,phase 3,nct00513292,30193295
intervention13,phase 3,nct00513292,24239210
intervention13,phase 3,nct00513292,33040720
intervention13,phase 3,nct02101853,33651090
intervention13,phase 3,nct00022516,27325862
intervention13,phase 3,nct01148446,29975624
intervention13,phase 3,nct01148446,21895543
intervention13,phase 3,nct00003389,23386127
intervention13,phase 3,nct00003389,25897153
intervention13,phase 3,nct00003389,23356491
intervention13,phase 3,nct00003389,23182987
intervention13,phase 3,nct00314977,28674765
intervention13,phase 3,nct00314977,26650831
intervention13,phase 3,nct00121992,21121833
intervention13,phase 3,nct00005970,31622131
intervention13,phase 3,nct00005970,29898752
intervention13,phase 3,nct00005970,26429296
intervention13,phase 3,nct00005970,26469139
intervention13,phase 3,nct00005970,30808774
intervention13,phase 3,nct00005970,30975921
intervention13,phase 3,nct00005970,25332249
intervention13,phase 3,nct00005970,26101239
intervention13,phase 3,nct00005970,25605861
intervention13,phase 3,nct00005970,16236738
intervention13,phase 3,nct00005970,22042958
intervention13,phase 3,nct00209209,31804876
intervention13,phase 3,nct00209209,22873532
intervention13,phase 3,nct00209209,20032498
intervention13,phase 3,nct00209209,24687837
intervention13,phase 3,nct02661503,29133014
intervention13,phase 3,nct01200758,28476440
intervention13,phase 3,nct01200758,24521993
intervention13,phase 3,nct01200758,27362533
intervention13,phase 3,nct01200758,32815559
intervention13,phase 3,nct01200758,24265828
intervention13,phase 3,nct01200758,24002601
intervention13,phase 3,nct00572169,23603914
intervention13,phase 3,nct00572169,22674807
intervention13,phase 3,nct00572169,23305732
intervention13,phase 3,nct00572169,22689675
intervention13,phase 3,nct00671034,30626253
intervention13,phase 3,nct00567567,31454045
intervention13,phase 3,nct00567567,32530765
intervention13,phase 3,nct02162771,28712940
intervention13,phase 3,nct02883049,32496902
intervention13,phase 3,nct02883049,30545921
intervention13,phase 3,nct00625898,31235775
intervention13,phase 3,nct02115204,27022068
intervention13,phase 3,nct02115204,24827128
intervention13,phase 3,nct00354835,31174239
intervention13,phase 3,nct00354835,30091945
intervention13,phase 3,nct01358877,28581356
intervention13,phase 3,nct01358877,33828257
intervention13,phase 3,nct01358877,31305270
intervention13,phase 3,nct01358877,30976844
intervention13,phase 3,nct01358877,31924513
intervention13,phase 3,nct01358877,33619550
intervention13,phase 3,nct01704716,30442501
intervention13,phase 3,nct01704716,28259608
intervention13,phase 3,nct01704716,32639845
intervention13,phase 3,nct01704716,24590653
intervention13,phase 3,nct00557193,32414848
intervention13,phase 3,nct00129922,29573665
intervention13,phase 3,nct00129922,29766456
intervention13,phase 3,nct02048813,33439748
intervention13,phase 3,nct02048813,31365801
intervention13,phase 3,nct00275054,32071431
intervention13,phase 3,nct00025259,33512412
intervention13,phase 3,nct00025259,29296710
intervention13,phase 3,nct00025259,25311218
intervention13,phase 3,nct00500890,19543851
intervention13,phase 3,nct01265901,27720136
intervention13,phase 3,nct01659099,33211799
intervention13,phase 3,nct01659099,33097974
intervention13,phase 3,nct00265031,30290903
intervention13,phase 3,nct00265031,28327958
intervention13,phase 3,nct00769522,29255066
intervention13,phase 3,nct00688740,23246022
intervention13,phase 3,nct00433511,30054636
intervention13,phase 3,nct00433511,28646344
intervention13,phase 3,nct00433511,30040523
intervention13,phase 3,nct00090051,24916506
intervention13,phase 3,nct00090051,23525797
intervention13,phase 3,nct00196872,31075727
intervention13,phase 3,nct00196872,34037241
intervention13,phase 3,nct00408005,32813610
intervention13,phase 3,nct00408005,32552472
intervention13,phase 3,nct00408005,30138085
intervention13,phase 3,nct00266136,29903761
intervention13,phase 3,nct00266136,30337300
intervention13,phase 3,nct00266136,24816240
intervention13,phase 3,nct00266136,24923295
